Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
09-07-2015,514.58,514.755,507.41,514.755,752139093,0.175,514.58,599704228210,36728,,,,,,,,PROPERTY,57,392030241643404.0
10-07-2015,514.755,523.752,516.583,521.868,1000936428,7.113,514.755,779621787910,44403,,,,,,,,PROPERTY,57,397449425816060.0
13-07-2015,521.868,527.357,520.906,526.69,859483133,4.822,521.868,645408312077,36984,,,,,,,,PROPERTY,57,401125554654593.0
14-07-2015,526.69,530.229,522.608,522.696,739388936,-3.994,526.69,711302429288,39346,,,,,,,,PROPERTY,58,398720033054670.0
15-07-2015,522.696,524.941,518.414,521.858,603046987,-0.838,522.696,474055298918,28866,,,,,,,,PROPERTY,58,398081161285953.0
22-07-2015,521.858,524.341,519.915,524.341,801259432,2.483,521.858,586620629000,31027,,,,,,,,PROPERTY,58,399893981535039.0
23-07-2015,524.341,526.845,524.028,525.452,607364764,1.111,524.341,396823464229,24973,,,,,,,,PROPERTY,58,400744929783496.0
24-07-2015,525.452,525.637,516.511,516.525,449132440,-8.927,525.452,396063204620,22599,,,,,,,,PROPERTY,58,393937225264252.0
27-07-2015,516.525,518.34,507.696,507.696,652372249,-8.829,516.525,488466572825,28022,,,,,,,,PROPERTY,58,387207885811289.0
28-07-2015,507.696,506.247,497.414,499.191,983868390,-8.505,507.696,638221755915,44312,,,,,,,,PROPERTY,58,380723461902283.0
29-07-2015,499.191,506.766,495.54,495.54,824181960,-3.651,499.191,665020699895,31942,,,,,,,,PROPERTY,58,377935372886876.0
30-07-2015,495.54,499.722,494.127,496.197,1294747836,0.657,495.54,730161978335,35499,,,,,,,,PROPERTY,58,378495692904996.0
31-07-2015,496.197,504.121,497.089,504.121,1353994718,7.924,496.197,1363360642680,41210,,,,,,,,PROPERTY,58,384541638688169.0
03-08-2015,504.121,508.711,501.915,507.827,780966624,3.706,504.121,524930028654,31101,,,,,,,,PROPERTY,58,387370851353980.0
04-08-2015,507.827,507.982,500.065,504.21,618012312,-3.617,507.827,417722414695,24860,,,,,,,,PROPERTY,58,384611919522765.0
05-08-2015,504.21,509.101,501.516,509.101,805472671,4.891,504.21,594785840575,35202,,,,,,,,PROPERTY,58,388344709899514.0
06-08-2015,509.101,510.751,503.069,503.112,1072746136,-5.989,509.101,649825375072,33555,,,,,,,,PROPERTY,58,383753330164621.0
07-08-2015,503.112,504.482,499.536,501.752,666135248,-1.36,503.112,392741839796,18903,,,,,,,,PROPERTY,58,382716309626054.0
10-08-2015,501.752,502.147,495.664,498.256,481905792,-3.496,501.752,308470533266,16287,,,,,,,,PROPERTY,58,380152917142989.0
11-08-2015,498.256,501.3,484.758,486.493,975155665,-11.763,498.256,608823668281,37933,,,,,,,,PROPERTY,58,371177577301756.0
12-08-2015,486.493,482.026,466.298,471.328,1118064471,-15.165,486.493,703165902297,39651,,,,,,,,PROPERTY,58,359607147920231.0
13-08-2015,471.328,484.23,471.814,484.23,1351166363,12.902,471.328,752982120863,43451,,,,,,,,PROPERTY,58,369450387658664.0
14-08-2015,484.23,487.277,480.89,486.246,828040246,2.016,484.23,558983710495,33812,,,,,,,,PROPERTY,58,370989141989581.0
18-08-2015,486.246,486.278,475.727,476.897,763321700,-9.349,486.246,468894018000,37563,,,,,,,,PROPERTY,58,363855208516997.0
19-08-2015,476.897,481.41,474.753,476.503,769212377,-0.394,476.897,445496158953,32020,,,,,,,,PROPERTY,58,363557081715796.0
20-08-2015,476.503,477.413,468.647,469.336,1788816465,-7.167,476.503,2742050397046,34000,,,,,,,,PROPERTY,58,358088896967462.0
21-08-2015,469.336,465.309,453.002,456.081,1043071190,-13.255,469.336,721485344475,44611,,,,,,,,PROPERTY,58,347975846176305.0
24-08-2015,456.081,448.461,425.028,436.035,1608623884,-20.046,456.081,858786433519,72020,,,,,,,,PROPERTY,58,332678980881961.0
25-08-2015,436.035,447.15,432.555,435.869,1454336359,-0.166,436.035,917947450047,62589,,,,,,,,PROPERTY,58,332576737263919.0
26-08-2015,435.869,434.602,426.617,432.882,1091243263,-2.987,435.869,647863487780,56772,,,,,,,,PROPERTY,58,330297837925974.0
27-08-2015,432.882,453.779,437.583,453.108,2189543191,20.226,432.882,1135152354637,59111,,,,,,,,PROPERTY,58,345731240476337.0
28-08-2015,453.108,462.789,450.873,451.724,2701411486,-1.384,453.108,1285812000369,52369,,,,,,,,PROPERTY,58,344675689920624.0
31-08-2015,451.724,457.782,450.337,457.483,953773553,5.759,451.724,670641171987,42000,,,,,,,,PROPERTY,58,349069406211476.0
01-09-2015,457.483,456.127,448.25,448.317,714603822,-9.166,457.483,380684708768,31644,,,,,,,,PROPERTY,58,342075777375711.0
02-09-2015,448.317,448.799,441.583,444.62,829228107,-3.697,448.317,559998035823,33518,,,,,,,,PROPERTY,58,339254949392390.0
03-09-2015,444.62,455.647,445.864,454.816,975942767,10.196,444.62,708352755951,41801,,,,,,,,PROPERTY,58,347035736280300.0
04-09-2015,454.816,455.363,445.304,445.46,939284646,-9.356,454.816,717612883757,39454,,,,,,,,PROPERTY,58,339897223359406.0
07-09-2015,445.46,445.607,436.339,437.043,654855492,-8.417,445.46,466164836520,34106,,,,,,,,PROPERTY,58,333474345107423.0
08-09-2015,437.043,447.241,435.794,445.679,1048027621,8.636,437.043,806304629380,44772,,,,,,,,PROPERTY,58,340064779529648.0
09-09-2015,445.679,454.008,447.692,449.871,1380333492,4.192,445.679,879761480752,59413,,,,,,,,PROPERTY,58,343262770340392.0
10-09-2015,449.871,450.533,442.486,449.847,920405571,-0.024,449.871,541537674099,45072,,,,,,,,PROPERTY,58,343244782039367.0
11-09-2015,449.847,453.507,447.587,448.101,994247872,-1.746,449.847,633273857465,32603,,,,,,,,PROPERTY,58,341912977472813.0
14-09-2015,448.101,452.478,447.157,448.499,674265898,0.398,448.101,423558670129,28761,,,,,,,,PROPERTY,58,342216245865686.0
15-09-2015,448.499,447.448,443.471,445.102,1089047130,-3.397,448.499,421078453581,38539,,,,,,,,PROPERTY,58,339887883473771.0
16-09-2015,445.102,450.965,443.696,444.548,1271127993,-0.554,445.102,594140488815,45791,,,,,,,,PROPERTY,58,339465201336411.0
17-09-2015,444.548,448.858,444.499,447.008,1022583385,2.46,444.548,544070503278,40863,,,,,,,,PROPERTY,58,341564635305466.0
18-09-2015,447.008,454.841,448.681,451.605,1577018542,4.597,447.008,888568666384,54647,,,,,,,,PROPERTY,58,345077373476409.0
21-09-2015,451.605,451.954,447.439,450.276,1123056661,-1.329,451.605,573392873300,28689,,,,,,,,PROPERTY,58,344061840104612.0
22-09-2015,450.276,452.969,446.416,447.826,1078995671,-2.45,450.276,481345601835,27996,,,,,,,,PROPERTY,58,342189830297846.0
23-09-2015,447.826,445.998,438.432,440.359,1346118292,-7.467,447.826,599144798955,29357,,,,,,,,PROPERTY,58,336484054144663.0
25-09-2015,440.359,439.289,433.424,436.547,1312600489,-3.812,440.359,710703789662,34078,,,,,,,,PROPERTY,58,333571159131092.0
28-09-2015,436.547,436.466,428.578,429.309,1156892861,-7.238,436.547,630818895975,41956,,,,,,,,PROPERTY,58,328040843774186.0
29-09-2015,429.309,433.386,418.956,433.386,2217030821,4.077,429.309,1143242261205,58713,,,,,,,,PROPERTY,58,331156456666661.0
30-09-2015,433.386,435.21,429.92,434.273,1418013688,0.887,433.386,716966145725,42443,,,,,,,,PROPERTY,58,331608260338770.0
01-10-2015,434.273,438.489,435.182,438.467,954921197,4.194,434.273,579579671677,35550,,,,,,,,PROPERTY,58,333997793344085.0
02-10-2015,438.467,438.806,434.554,434.554,1195803988,-3.913,438.467,633492889694,31353,,,,,,,,PROPERTY,58,331119595132091.0
05-10-2015,434.554,446.401,437.292,446.252,1650681050,11.698,434.554,907545007300,46287,,,,,,,,PROPERTY,58,340015128899350.0
06-10-2015,446.252,456.123,449.029,450.953,2000506384,4.701,446.252,1285031051849,73903,,,,,,,,PROPERTY,58,343667223361852.0
07-10-2015,450.953,461.648,452.209,461.648,2036251622,10.695,450.953,1040811345619,62750,,,,,,,,PROPERTY,58,351923754761746.0
08-10-2015,461.648,466.702,460.445,461.908,1438989603,0.26,461.648,861112017150,58644,,,,,,,,PROPERTY,58,352058018447328.0
09-10-2015,461.908,476.054,465.457,474.064,2685720719,12.156,461.908,1427263851694,60120,,,,,,,,PROPERTY,58,363111844643136.0
12-10-2015,474.064,480.219,474.806,477.641,2724331508,3.577,474.064,1005238665219,63962,,,,,,,,PROPERTY,58,365881474059412.0
13-10-2015,477.641,477.783,463.332,463.517,1703555788,-14.124,477.641,957257927962,47123,,,,,,,,PROPERTY,58,355561814245249.0
15-10-2015,463.517,469.656,462.083,462.444,1831724071,-1.073,463.517,786909407447,38342,,,,,,,,PROPERTY,58,354932637096137.0
16-10-2015,462.444,465.42,458.296,460.423,1442988259,-2.021,462.444,802142158299,32501,,,,,,,,PROPERTY,58,354047707757448.0
